"id","userid","t","component","action","target","objectid","objecttable","courseid","relateduserid","extra_info","crud","assignment_id"
168059510,138470,1574986527,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
165249879,138471,1573693229,core,viewed,course,,,2060,,N;,r,
165367729,138471,1573746843,core,viewed,course,,,2060,,N;,r,
165708821,138471,1573927984,core,viewed,course,,,2060,,N;,r,
165709596,138471,1573928863,core,viewed,course,,,2060,,N;,r,
165710155,138471,1573929386,core,viewed,course,,,2060,,N;,r,
165710631,138471,1573929961,core,viewed,course,,,2060,,N;,r,
165711990,138471,1573931174,core,viewed,course,,,2060,,N;,r,
165712198,138471,1573931380,core,viewed,course,,,2060,,N;,r,
166092119,138471,1574161686,core,viewed,course,,,2060,,N;,r,
166092139,138471,1574161696,core,viewed,course,,,2060,,N;,r,
166092178,138471,1574161719,core,viewed,course,,,2060,,N;,r,
166400494,138471,1574258403,core,viewed,course,,,2060,,N;,r,
166400837,138471,1574258477,core,viewed,course,,,2060,,N;,r,
166401221,138471,1574258552,core,viewed,course,,,2060,,N;,r,
166401880,138471,1574258696,core,viewed,course,,,2060,,N;,r,
166674916,138471,1574350994,core,viewed,course,,,2060,,N;,r,
166677885,138471,1574352331,core,viewed,course,,,2060,,N;,r,
167653575,138471,1574857678,core,viewed,course,,,2060,,N;,r,
167653765,138471,1574857754,core,viewed,course,,,2060,,N;,r,
168053142,138471,1574984773,core,viewed,course,,,2060,,N;,r,
168053197,138471,1574984785,core,viewed,course,,,2060,,N;,r,
168381716,138471,1575290578,core,viewed,course,,,2060,,N;,r,
168381758,138471,1575290595,core,viewed,course,,,2060,,N;,r,
168608863,138471,1575396038,core,viewed,course,,,2060,,N;,r,
168608972,138471,1575396064,core,viewed,course,,,2060,,N;,r,
168609004,138471,1575396086,core,viewed,course,,,2060,,N;,r,
168609122,138471,1575396136,core,viewed,course,,,2060,,N;,r,
168609142,138471,1575396144,core,viewed,course,,,2060,,N;,r,
168609180,138471,1575396157,core,viewed,course,,,2060,,N;,r,
168610914,138471,1575396647,core,viewed,course,,,2060,,N;,r,
169275277,138471,1575719678,core,viewed,course,,,2060,,N;,r,
169275284,138471,1575719689,core,viewed,course,,,2060,,N;,r,
169275347,138471,1575719705,core,viewed,course,,,2060,,N;,r,
169464661,138471,1575915754,core,viewed,course,,,2060,,N;,r,
169465294,138471,1575915936,core,viewed,course,,,2060,,N;,r,
169465398,138471,1575915964,core,viewed,course,,,2060,,N;,r,
169465437,138471,1575915977,core,viewed,course,,,2060,,N;,r,
169465526,138471,1575916000,core,viewed,course,,,2060,,N;,r,
166677896,138471,1574352337,mod_chat,viewed,course_module,2089,chat,2060,,N;,r,
165249929,138471,1573693240,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
168610925,138471,1575396651,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
169275285,138471,1575719693,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
168382661,138471,1575291065,mod_quiz,started,attempt,2413023,quiz_attempts,2060,138471,N;,c,12838
165711996,138471,1573931178,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
168381766,138471,1575290601,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169275291,138471,1575719698,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
168384534,138471,1575291916,mod_quiz,submitted,attempt,2413023,quiz_attempts,2060,138471,"a:2:{s:11:""submitterid"";s:6:""138471"";s:6:""quizid"";s:5:""12838"";}",u,12838
165709600,138471,1573928866,mod_page,viewed,course_module,15835,page,2060,,N;,r,
165710159,138471,1573929396,mod_quiz,started,attempt,2372906,quiz_attempts,2060,138471,N;,c,12841
165367754,138471,1573746851,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
165708833,138471,1573927989,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
165710158,138471,1573929393,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166092132,138471,1574161693,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166400534,138471,1574258409,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
169465447,138471,1575915981,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
165710468,138471,1573929756,mod_quiz,submitted,attempt,2372906,quiz_attempts,2060,138471,"a:2:{s:11:""submitterid"";s:6:""138471"";s:6:""quizid"";s:5:""12841"";}",u,12841
166675681,138471,1574351316,mod_quiz,started,attempt,2387253,quiz_attempts,2060,138471,N;,c,12842
166092185,138471,1574161723,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
166674933,138471,1574351000,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167653595,138471,1574857686,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
169465427,138471,1575915972,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
166676975,138471,1574351889,mod_quiz,submitted,attempt,2387253,quiz_attempts,2060,138471,"a:2:{s:11:""submitterid"";s:6:""138471"";s:6:""quizid"";s:5:""12842"";}",u,12842
167654462,138471,1574858037,mod_quiz,started,attempt,2402296,quiz_attempts,2060,138471,N;,c,12843
167653784,138471,1574857759,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
167653785,138471,1574857759,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168053167,138471,1574984779,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168381742,138471,1575290589,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
169464695,138471,1575915764,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
167655404,138471,1574858415,mod_quiz,submitted,attempt,2402296,quiz_attempts,2060,138471,"a:2:{s:11:""submitterid"";s:6:""138471"";s:6:""quizid"";s:5:""12843"";}",u,12843
168609148,138471,1575396147,mod_page,viewed,course_module,15839,page,2060,,N;,r,
168608989,138471,1575396071,mod_folder,viewed,course_module,1301,folder,2060,,N;,r,
168609024,138471,1575396092,mod_folder,viewed,course_module,1301,folder,2060,,N;,r,
168609138,138471,1575396141,mod_forum,viewed,course_module,26789,forum,2060,,N;,r,
168611220,138471,1575396744,mod_quiz,started,attempt,2417145,quiz_attempts,2060,138471,N;,c,12844
168608901,138471,1575396044,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
168609208,138471,1575396165,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169275280,138471,1575719683,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169465317,138471,1575915941,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
168614891,138471,1575397801,mod_quiz,submitted,attempt,2417145,quiz_attempts,2060,138471,"a:2:{s:11:""submitterid"";s:6:""138471"";s:6:""quizid"";s:5:""12844"";}",u,12844
166188565,138473,1574187668,core,viewed,course,,,2060,,N;,r,
166188694,138473,1574187694,core,viewed,course,,,2060,,N;,r,
166294595,138473,1574209334,core,viewed,course,,,2060,,N;,r,
166301388,138473,1574210610,core,viewed,course,,,2060,,N;,r,
166301492,138473,1574210629,core,viewed,course,,,2060,,N;,r,
166301681,138473,1574210663,core,viewed,course,,,2060,,N;,r,
167603871,138473,1574817717,core,viewed,course,,,2060,,N;,r,
167603959,138473,1574817737,core,viewed,course,,,2060,,N;,r,
167604038,138473,1574817759,core,viewed,course,,,2060,,N;,r,
167610463,138473,1574819322,core,viewed,course,,,2060,,N;,r,
167617826,138473,1574821183,core,viewed,course,,,2060,,N;,r,
167617927,138473,1574821215,core,viewed,course,,,2060,,N;,r,
167618026,138473,1574821235,core,viewed,course,,,2060,,N;,r,
167618096,138473,1574821254,core,viewed,course,,,2060,,N;,r,
168487872,138473,1575329453,core,viewed,course,,,2060,,N;,r,
168628720,138473,1575400885,core,viewed,course,,,2060,,N;,r,
168628901,138473,1575400951,core,viewed,course,,,2060,,N;,r,
168629091,138473,1575401026,core,viewed,course,,,2060,,N;,r,
168629285,138473,1575401095,core,viewed,course,,,2060,,N;,r,
169561210,138473,1575943692,core,viewed,course,,,2060,,N;,r,
169561418,138473,1575943771,core,viewed,course,,,2060,,N;,r,
169561479,138473,1575943796,core,viewed,course,,,2060,,N;,r,
169561601,138473,1575943840,core,viewed,course,,,2060,,N;,r,
169563992,138473,1575944847,core,viewed,course,,,2060,,N;,r,
169564102,138473,1575944896,core,viewed,course,,,2060,,N;,r,
169567250,138473,1575946168,core,viewed,course,,,2060,,N;,r,
169637705,138473,1575997955,core,viewed,course,,,2060,,N;,r,
169645591,138473,1576000528,core,viewed,course,,,2060,,N;,r,
169645684,138473,1576000571,core,viewed,course,,,2060,,N;,r,
169645737,138473,1576000594,core,viewed,course,,,2060,,N;,r,
169645808,138473,1576000625,core,viewed,course,,,2060,,N;,r,
169645890,138473,1576000655,core,viewed,course,,,2060,,N;,r,
169647218,138473,1576001109,core,viewed,course,,,2060,,N;,r,
169647289,138473,1576001141,core,viewed,course,,,2060,,N;,r,
169649379,138473,1576001844,core,viewed,course,,,2060,,N;,r,
169651933,138473,1576002700,core,viewed,course,,,2060,,N;,r,
169652088,138473,1576002753,core,viewed,course,,,2060,,N;,r,
169652361,138473,1576002845,core,viewed,course,,,2060,,N;,r,
169671770,138473,1576007617,core,viewed,course,,,2060,,N;,r,
169672353,138473,1576007881,core,viewed,course,,,2060,,N;,r,
169672389,138473,1576007895,core,viewed,course,,,2060,,N;,r,
169672445,138473,1576007918,core,viewed,course,,,2060,,N;,r,
169672488,138473,1576007936,core,viewed,course,,,2060,,N;,r,
169672514,138473,1576007944,core,viewed,course,,,2060,,N;,r,
169672538,138473,1576007954,core,viewed,course,,,2060,,N;,r,
169770061,138473,1576029051,core,viewed,course,,,2060,,N;,r,
166301740,138473,1574210672,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
166302950,138473,1574210919,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
167610521,138473,1574819333,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
167610738,138473,1574819379,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
167618136,138473,1574821263,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
167618167,138473,1574821272,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
167618198,138473,1574821282,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
168487942,138473,1575329471,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
168487968,138473,1575329481,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
168629303,138473,1575401099,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
169561509,138473,1575943804,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
169564111,138473,1575944904,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
169645608,138473,1576000535,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
169645920,138473,1576000666,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
169645988,138473,1576000674,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
168629183,138473,1575401056,mod_quiz,started,attempt,2417412,quiz_attempts,2060,138473,N;,c,12838
168629130,138473,1575401036,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169564022,138473,1575944861,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169567193,138473,1575946132,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169637719,138473,1575997960,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169671775,138473,1576007621,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169770081,138473,1576029054,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
166188727,138473,1574187700,mod_page,viewed,course_module,15835,page,2060,,N;,r,
166294717,138473,1574209344,mod_page,viewed,course_module,15835,page,2060,,N;,r,
169648756,138473,1576001664,mod_page,viewed,course_module,15835,page,2060,,N;,r,
169652434,138473,1576002865,mod_page,viewed,course_module,15835,page,2060,,N;,r,
169652159,138473,1576002771,mod_folder,viewed,course_module,1298,folder,2060,,N;,r,
166301575,138473,1574210643,mod_forum,viewed,course_module,26777,forum,2060,,N;,r,
166299774,138473,1574210289,mod_quiz,started,attempt,2381467,quiz_attempts,2060,138473,N;,c,12841
166299738,138473,1574210282,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166301432,138473,1574210619,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166303028,138473,1574210933,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
167603928,138473,1574817728,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
169645648,138473,1576000553,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
169672476,138473,1576007930,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166304564,138473,1574211259,mod_quiz,submitted,attempt,2381467,quiz_attempts,2060,138473,"a:2:{s:11:""submitterid"";s:6:""138473"";s:6:""quizid"";s:5:""12841"";}",u,12841
166188647,138473,1574187682,mod_forum,viewed,course_module,26778,forum,2060,,N;,r,
167604115,138473,1574817773,mod_page,viewed,course_module,15836,page,2060,,N;,r,
169649391,138473,1576001849,mod_page,viewed,course_module,15836,page,2060,,N;,r,
167609853,138473,1574819177,mod_folder,viewed,course_module,1299,folder,2060,,N;,r,
167609937,138473,1574819196,mod_folder,downloaded,all_files,1299,folder,2060,,N;,r,
167609638,138473,1574819127,mod_forum,viewed,course_module,26781,forum,2060,,N;,r,
167611187,138473,1574819505,mod_quiz,started,attempt,2401634,quiz_attempts,2060,138473,N;,c,12842
167603968,138473,1574817741,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167611125,138473,1574819491,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167617851,138473,1574821191,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167617947,138473,1574821220,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167618383,138473,1574821321,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
169645711,138473,1576000582,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
169672363,138473,1576007886,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
169672497,138473,1576007939,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167615803,138473,1574820622,mod_quiz,submitted,attempt,2401634,quiz_attempts,2060,138473,"a:2:{s:11:""submitterid"";s:6:""138473"";s:6:""quizid"";s:5:""12842"";}",u,12842
168488461,138473,1575329597,mod_page,viewed,course_module,15838,page,2060,,N;,r,
169561436,138473,1575943776,mod_page,viewed,course_module,15838,page,2060,,N;,r,
168496772,138473,1575331652,mod_forum,viewed,course_module,26785,forum,2060,,N;,r,
168496814,138473,1575331662,mod_forum,viewed,course_module,26785,forum,2060,,N;,r,
168628913,138473,1575400956,mod_forum,viewed,course_module,26785,forum,2060,,N;,r,
168628966,138473,1575400977,mod_forum,viewed,course_module,26785,forum,2060,,N;,r,
168628992,138473,1575400985,mod_forum,viewed,discussion,102019,forum_discussions,2060,,N;,r,
169651995,138473,1576002722,mod_forum,viewed,course_module,26785,forum,2060,,N;,r,
168629781,138473,1575401256,mod_quiz,started,attempt,2417418,quiz_attempts,2060,138473,N;,c,12843
167618049,138473,1574821240,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168629756,138473,1575401249,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
169645761,138473,1576000601,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
169672398,138473,1576007898,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
169672526,138473,1576007948,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168635198,138473,1575402498,mod_quiz,submitted,attempt,2417418,quiz_attempts,2060,138473,"a:2:{s:11:""submitterid"";s:6:""138473"";s:6:""quizid"";s:5:""12843"";}",u,12843
168628743,138473,1575400895,mod_forum,viewed,course_module,26786,forum,2060,,N;,r,
169561245,138473,1575943707,mod_page,viewed,course_module,15839,page,2060,,N;,r,
169561619,138473,1575943844,mod_page,viewed,course_module,15839,page,2060,,N;,r,
169567272,138473,1575946182,mod_quiz,started,attempt,2434651,quiz_attempts,2060,138473,N;,c,12844
169561542,138473,1575943818,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169567257,138473,1575946173,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169645828,138473,1576000631,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169672546,138473,1576007958,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169676909,138473,1576009150,mod_quiz,submitted,attempt,2434651,quiz_attempts,2060,138473,"a:2:{s:11:""submitterid"";s:6:""138473"";s:6:""quizid"";s:5:""12844"";}",u,12844
169647152,138473,1576001085,mod_forum,viewed,course_module,26790,forum,2060,,N;,r,
169647226,138473,1576001114,mod_forum,viewed,course_module,26791,forum,2060,,N;,r,
166159220,92188,1574181132,core,viewed,course,,,2060,,N;,r,
166159327,92188,1574181158,core,viewed,course,,,2060,,N;,r,
166271032,92188,1574206142,core,viewed,course,,,2060,,N;,r,
166287377,92188,1574208824,core,viewed,course,,,2060,,N;,r,
166398276,92188,1574257799,core,viewed,course,,,2060,,N;,r,
167615617,92188,1574820569,core,viewed,course,,,2060,,N;,r,
168696773,92188,1575417594,core,viewed,course,,,2060,,N;,r,
168696832,92188,1575417609,core,viewed,course,,,2060,,N;,r,
168696862,92188,1575417619,core,viewed,course,,,2060,,N;,r,
169369287,92188,1575845970,core,viewed,course,,,2060,,N;,r,
169369356,92188,1575845984,core,viewed,course,,,2060,,N;,r,
169369373,92188,1575845997,core,viewed,course,,,2060,,N;,r,
169760458,92188,1576026932,core,viewed,course,,,2060,,N;,r,
169767847,92188,1576028498,core,viewed,course,,,2060,,N;,r,
166271082,92188,1574206151,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
169768068,92188,1576028553,mod_quiz,started,attempt,2438802,quiz_attempts,2060,92188,N;,c,12838
169767873,92188,1576028503,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169769468,92188,1576028896,mod_quiz,submitted,attempt,2438802,quiz_attempts,2060,92188,"a:2:{s:11:""submitterid"";s:5:""92188"";s:6:""quizid"";s:5:""12838"";}",u,12838
166288094,92188,1574208850,mod_quiz,started,attempt,2381296,quiz_attempts,2060,92188,N;,c,12841
166159293,92188,1574181151,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166287558,92188,1574208832,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166398297,92188,1574257807,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
168696808,92188,1575417603,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166299017,92188,1574210127,mod_quiz,submitted,attempt,2381296,quiz_attempts,2060,92188,"a:2:{s:11:""submitterid"";s:5:""92188"";s:6:""quizid"";s:5:""12841"";}",u,12841
167615699,92188,1574820592,mod_quiz,started,attempt,2401741,quiz_attempts,2060,92188,N;,c,12842
167615665,92188,1574820581,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
168696848,92188,1575417614,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167620951,92188,1574822148,mod_quiz,submitted,attempt,2401741,quiz_attempts,2060,92188,"a:2:{s:11:""submitterid"";s:5:""92188"";s:6:""quizid"";s:5:""12842"";}",u,12842
168696930,92188,1575417634,mod_quiz,started,attempt,2418851,quiz_attempts,2060,92188,N;,c,12843
168696882,92188,1575417625,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
169369297,92188,1575845976,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168702652,92188,1575418868,mod_quiz,submitted,attempt,2418851,quiz_attempts,2060,92188,"a:2:{s:11:""submitterid"";s:5:""92188"";s:6:""quizid"";s:5:""12843"";}",u,12843
169760601,92188,1576026948,mod_quiz,started,attempt,2438575,quiz_attempts,2060,92188,N;,c,12844
169369364,92188,1575845989,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169760559,92188,1576026941,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169767781,92188,1576028475,mod_quiz,submitted,attempt,2438575,quiz_attempts,2060,92188,"a:2:{s:11:""submitterid"";s:5:""92188"";s:6:""quizid"";s:5:""12844"";}",u,12844
164993315,138474,1573612943,core,viewed,course,,,2060,,N;,r,
165037994,138474,1573646695,core,viewed,course,,,2060,,N;,r,
165038171,138474,1573646766,core,viewed,course,,,2060,,N;,r,
165038430,138474,1573646826,core,viewed,course,,,2060,,N;,r,
165039738,138474,1573647260,core,viewed,course,,,2060,,N;,r,
165040825,138474,1573647571,core,viewed,course,,,2060,,N;,r,
165065561,138474,1573654416,core,viewed,course,,,2060,,N;,r,
165075871,138474,1573656573,core,viewed,course,,,2060,,N;,r,
165315507,138474,1573729683,core,viewed,course,,,2060,,N;,r,
165319723,138474,1573731277,core,viewed,course,,,2060,,N;,r,
165858027,138474,1574080824,core,viewed,course,,,2060,,N;,r,
165858228,138474,1574080874,core,viewed,course,,,2060,,N;,r,
165865399,138474,1574082766,core,viewed,course,,,2060,,N;,r,
166104776,138474,1574165998,core,viewed,course,,,2060,,N;,r,
166111589,138474,1574168140,core,viewed,course,,,2060,,N;,r,
166111870,138474,1574168226,core,viewed,course,,,2060,,N;,r,
166117406,138474,1574169574,core,viewed,course,,,2060,,N;,r,
166117843,138474,1574169671,core,viewed,course,,,2060,,N;,r,
166362978,138474,1574245952,core,viewed,course,,,2060,,N;,r,
166364708,138474,1574246186,core,viewed,course,,,2060,,N;,r,
167222985,138474,1574693432,core,viewed,course,,,2060,,N;,r,
167225664,138474,1574694492,core,viewed,course,,,2060,,N;,r,
167228904,138474,1574695933,core,viewed,course,,,2060,,N;,r,
167228915,138474,1574695938,core,viewed,course,,,2060,,N;,r,
167229282,138474,1574696088,core,viewed,course,,,2060,,N;,r,
167232849,138474,1574697594,core,viewed,course,,,2060,,N;,r,
167426739,138474,1574773881,core,viewed,course,,,2060,,N;,r,
167433852,138474,1574775854,core,viewed,course,,,2060,,N;,r,
167434301,138474,1574775992,core,viewed,course,,,2060,,N;,r,
168389412,138474,1575294061,core,viewed,course,,,2060,,N;,r,
168389842,138474,1575294202,core,viewed,course,,,2060,,N;,r,
168389946,138474,1575294266,core,viewed,course,,,2060,,N;,r,
168395614,138474,1575296902,core,viewed,course,,,2060,,N;,r,
168395740,138474,1575296974,core,viewed,course,,,2060,,N;,r,
169599879,138474,1575982858,core,viewed,course,,,2060,,N;,r,
169600107,138474,1575982937,core,viewed,course,,,2060,,N;,r,
169606304,138474,1575985326,core,viewed,course,,,2060,,N;,r,
169616628,138474,1575988401,core,viewed,course,,,2060,,N;,r,
165075896,138474,1573656580,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
169606433,138474,1575985377,mod_quiz,started,attempt,2435271,quiz_attempts,2060,138474,N;,c,12838
165870660,138474,1574084178,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
167434065,138474,1574775917,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169606384,138474,1575985355,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169616636,138474,1575988404,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169619421,138474,1575989686,mod_quiz,submitted,attempt,2435271,quiz_attempts,2060,138474,"a:2:{s:11:""submitterid"";s:6:""138474"";s:6:""quizid"";s:5:""12838"";}",u,12838
164993457,138474,1573612983,mod_page,viewed,course_module,15835,page,2060,,N;,r,
165065836,138474,1573654476,mod_page,viewed,course_module,15835,page,2060,,N;,r,
165315601,138474,1573729699,mod_page,viewed,course_module,15835,page,2060,,N;,r,
166104827,138474,1574166017,mod_quiz,started,attempt,2378456,quiz_attempts,2060,138474,N;,c,12841
165870849,138474,1574084221,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166104805,138474,1574166010,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166111610,138474,1574168147,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
168389506,138474,1575294086,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166111792,138474,1574168202,mod_quiz,submitted,attempt,2378456,quiz_attempts,2060,138474,"a:2:{s:11:""submitterid"";s:6:""138474"";s:6:""quizid"";s:5:""12841"";}",u,12841
165320420,138474,1573731622,mod_forum,viewed,course_module,26778,forum,2060,,N;,r,
165858164,138474,1574080851,mod_forum,viewed,course_module,26778,forum,2060,,N;,r,
165858241,138474,1574080880,mod_forum,viewed,course_module,26779,forum,2060,,N;,r,
166116585,138474,1574169409,mod_forum,created,post,922011,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101314"";s:7:""forumid"";s:5:""26780"";s:9:""forumtype"";s:6:""single"";}",c,
165864206,138474,1574082495,mod_forum,viewed,course_module,26780,forum,2060,,N;,r,
166111883,138474,1574168232,mod_forum,viewed,course_module,26780,forum,2060,,N;,r,
166116591,138474,1574169409,mod_forum,viewed,course_module,26780,forum,2060,,N;,r,
166365830,138474,1574246928,mod_page,viewed,course_module,15836,page,2060,,N;,r,
167435258,138474,1574776298,mod_forum,viewed,course_module,26781,forum,2060,,N;,r,
167435387,138474,1574776337,mod_forum,viewed,discussion,101963,forum_discussions,2060,,N;,r,
167429454,138474,1574774841,mod_quiz,started,attempt,2398150,quiz_attempts,2060,138474,N;,c,12842
167429429,138474,1574774833,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
168389851,138474,1575294208,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167433788,138474,1574775839,mod_quiz,submitted,attempt,2398150,quiz_attempts,2060,138474,"a:2:{s:11:""submitterid"";s:6:""138474"";s:6:""quizid"";s:5:""12842"";}",u,12842
167223201,138474,1574693509,mod_forum,viewed,course_module,26782,forum,2060,,N;,r,
167225680,138474,1574694500,mod_forum,viewed,course_module,26783,forum,2060,,N;,r,
167229310,138474,1574696107,mod_forum,viewed,course_module,26784,forum,2060,,N;,r,
168395759,138474,1575296985,mod_forum,viewed,course_module,26785,forum,2060,,N;,r,
168395807,138474,1575297003,mod_forum,viewed,course_module,26785,forum,2060,,N;,r,
168395820,138474,1575297011,mod_forum,viewed,discussion,102020,forum_discussions,2060,,N;,r,
168389993,138474,1575294278,mod_quiz,started,attempt,2413138,quiz_attempts,2060,138474,N;,c,12843
168389977,138474,1575294274,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168395622,138474,1575296907,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
169599902,138474,1575982872,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168395692,138474,1575296949,mod_quiz,submitted,attempt,2413138,quiz_attempts,2060,138474,"a:2:{s:11:""submitterid"";s:6:""138474"";s:6:""quizid"";s:5:""12843"";}",u,12843
169600177,138474,1575982953,mod_quiz,started,attempt,2435147,quiz_attempts,2060,138474,N;,c,12844
169600122,138474,1575982944,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169606202,138474,1575985282,mod_quiz,submitted,attempt,2435147,quiz_attempts,2060,138474,"a:2:{s:11:""submitterid"";s:6:""138474"";s:6:""quizid"";s:5:""12844"";}",u,12844
166052839,138475,1574128438,core,viewed,course,,,2060,,N;,r,
166057700,138475,1574129711,core,viewed,course,,,2060,,N;,r,
166058867,138475,1574130063,core,viewed,course,,,2060,,N;,r,
166059443,138475,1574130235,core,viewed,course,,,2060,,N;,r,
166059531,138475,1574130255,core,viewed,course,,,2060,,N;,r,
166059584,138475,1574130267,core,viewed,course,,,2060,,N;,r,
